head/coords/0,head/coords/1,lankle/coords/0,lankle/coords/1,lelbow/coords/0,lelbow/coords/1,lhip/coords/0,lhip/coords/1,lknee/coords/0,lknee/coords/1,lshoulder/coords/0,lshoulder/coords/1,lwrist/coords/0,lwrist/coords/1,pelvis/coords/0,pelvis/coords/1,rankle/coords/0,rankle/coords/1,relbow/coords/0,relbow/coords/1,rhip/coords/0,rhip/coords/1,rknee/coords/0,rknee/coords/1,rshoulder/coords/0,rshoulder/coords/1,rwrist/coords/0,rwrist/coords/1,thorax/coords/0,thorax/coords/1,upperneck/coords/0,upperneck/coords/1
279.5819853,34.40315264,316.9597626,415.4587552,353.0907821,130.3073882,318.5514643,240.8160781,323.2379149,334.7135923,315.8127974,113.8475034,395.8627322,127.2354509,301.4166259,237.8755571,274.3823245,433.9332774,205.2329446,138.0249024,287.4301338,251.3779642,286.1783597,341.1770438,268.0965805,114.1148755,148.0708506,146.570473,288.177376,115.0498202,296.6473958,96.0570144
279.3585203,34.60979456,317.0357702,415.5923936,356.2812422,129.2186355,318.5876083,240.3943059,323.4717562,334.1876032,316.0892294,113.8407898,400.0764845,125.6049344,301.4243507,237.498169,274.4256019,433.9408973,206.5007782,137.0151904,287.65152,251.1998746,286.0782432,341.3418771,268.0494502,114.2824934,151.7427443,144.100151,288.1632045,114.8639296,296.6825293,95.99617024
279.0756416,34.84397888,317.1111872,415.7336333,359.5621107,127.9665754,318.551216,239.9164198,323.7276838,333.7782861,316.3809395,113.8713837,404.7570419,123.7385562,301.3914682,237.1071622,274.504471,433.9345741,208.3846854,135.8158874,287.8435328,250.9730528,286.0018733,341.5045926,267.9247475,114.5435334,156.5260986,141.1722566,288.1360243,114.7449491,296.6307258,95.97389248
278.7497901,35.0839616,317.1714022,415.8646394,362.8035354,126.5862272,318.41032,239.4048307,323.969879,333.5037997,316.6681862,113.9627456,409.7101978,121.6827776,301.3067437,236.726761,274.6117786,433.9161203,210.8963014,134.4440077,287.9865267,250.7049178,285.9400557,341.6450118,267.7264403,114.903984,162.4322701,137.8309632,288.0928992,114.7101594,296.4746285,96.00662208
278.404503,35.30071232,317.2046278,415.9655379,365.8946227,125.1207731,318.1389619,238.8887789,324.1608429,333.3661267,316.9197082,114.1361619,414.7224045,119.4905088,301.1691091,236.383095,274.7363469,433.8867091,214.0054515,132.9272461,288.0778694,250.4128262,285.8812525,341.7422483,267.474384,115.3610227,169.4083405,134.1512678,288.0378534,114.7661971,296.2088205,96.105728
278.0718234,35.46195968,317.2049331,416.0182765,368.7531661,123.6194611,317.7248762,238.4029005,324.2692947,333.3556941,317.0978355,114.4055558,419.5896531,117.2172544,300.9901811,236.1025619,274.8650931,433.8470842,217.6454733,131.3047411,288.1347654,250.1235392,285.8148,341.7780877,267.2049901,115.9022138,177.3393824,130.2364352,287.984295,114.9073408,295.8433722,96.27422336
277.7928544,35.5384064,317.1741485,416.0106656,371.3292691,122.1356966,317.1764563,237.9843904,324.2770387,333.4575654,317.1664237,114.7726822,424.1419219,114.9187469,300.7939149,235.9095002,274.9851418,433.7985805,221.7210963,129.6281434,288.1906893,249.8694611,285.7341574,341.7406848,266.9695853,116.5063859,186.0562131,126.2137222,287.9554176,115.1155091,295.4052352,96.5047456
277.6161958,35.51116928,317.1220205,415.9395123,373.6029818,120.7247923,316.5265658,237.6687622,324.1827008,333.6563494,317.0994189,115.2240755,428.2589338,112.6499936,300.6127738,235.8233261,275.0862118,433.7441158,226.11536,127.9619597,288.2863046,249.6823693,285.6387712,341.6276742,266.8289568,117.1465299,195.3485491,122.2283552,287.9814336,115.3623584,294.9361613,96.77955648
277.5938413,35.37849408,317.0641517,415.8121203,375.5789184,119.4398496,315.8313562,237.4842835,324.0016934,333.938103,316.8873024,115.7315066,431.8745421,110.4636762,300.4812051,235.8546067,275.162201,433.6886406,230.6950381,126.3809965,288.4568787,249.5856288,285.534496,341.4473536,266.8434522,117.7936557,204.9832538,118.433609,288.093376,115.6140518,294.4868851,97.07229632
277.7744672,35.1586912,317.0185664,415.6456947,377.2782515,118.3261107,315.1634982,237.4462509,323.7624358,334.2889594,316.5399168,116.2548064,434.9718477,108.4074022,300.427952,236.0019686,275.2120781,433.6385062,235.3158189,124.9644467,288.7209126,249.5879936,285.432377,341.2178042,267.0591354,118.4215546,214.7259904,114.9773786,288.3141517,115.8375168,294.1084672,97.351456
278.1943891,34.88849664,317.0014573,415.4646394,378.7301254,117.4152755,314.6006778,237.5530624,323.5004422,334.6918106,316.0851667,116.74736,437.5711059,106.5204237,300.469303,236.2504576,275.2395437,433.6000922,239.8298074,123.787079,289.0733722,249.6808813,285.3459168,340.9641075,267.4927142,119.0099334,224.3625069,111.9867328,288.6491584,116.0071942,293.842697,97.58522048
278.8669011,34.61658496,317.0238112,415.296192,379.963417,116.7209242,314.2114451,237.7849958,323.2513427,335.1234054,315.5644608,117.1623232,439.7152326,104.8308947,300.6052019,236.5726086,275.2517126,433.5783578,244.0975763,122.9091264,289.485264,249.8405075,285.2876666,340.7143974,268.1205178,119.5457075,233.7161824,109.552727,289.0792467,116.1101914,293.7142182,97.74593344
279.7723962,34.39376832,317.0892909,415.165415,381.0007859,116.2363814,314.0412902,238.10688,323.0446246,335.5543136,315.0269126,117.4588397,441.4554976,103.3541869,300.8190534,236.9322202,275.2570918,433.575735,248.0038451,122.3669434,289.9102592,250.0342752,285.265961,340.4951859,268.8760186,120.022583,242.6584813,107.7180864,289.5591354,116.1489869,293.726425,97.81433088
280.8522797,34.26227584,317.1934125,415.0906848,381.8568038,115.9358598,314.102039,238.4743878,322.8991699,335.9520147,314.523449,117.6078035,442.841072,102.0932768,301.0809325,237.2906496,275.2633856,433.5917376,251.4735219,122.1649171,290.2958682,250.2293018,285.2828026,340.3268435,269.6593094,120.4388429,251.110935,106.4704134,290.0220678,116.139984,293.862057,97.78202048
282.0101549,34.24713152,317.3241427,415.0807571,382.5397107,115.77816,314.3677523,238.8419341,322.8218842,336.2866592,314.101753,117.596016,443.9128493,101.0403443,301.3534163,237.6137926,275.2758406,433.6234093,254.483776,122.271271,290.5968474,250.4003334,285.3334426,340.2202227,270.3568646,120.7956314,259.038887,105.7439802,290.3907392,116.108551,294.0882112,97.65258816
283.1217574,34.35131072,317.463913,415.1341536,383.0560685,115.7136154,314.7785184,239.1703795,322.8092192,336.5369414,313.8023949,117.4283219,444.7029875,100.179863,301.5985677,237.877655,275.296631,433.6660768,257.0675469,122.6187898,290.7860563,250.534649,285.4078675,340.1753805,270.8667757,121.0960768,266.4392659,105.4298022,290.5922317,116.0808947,294.3639373,97.44083392
284.0531731,34.55574016,317.5928499,415.2405069,383.4159853,115.691719,315.2521517,239.4318387,322.8503418,336.6944698,313.6556435,117.1261594,445.238304,99.49176768,301.7843437,238.0708314,275.3254509,433.7142374,259.3068883,123.1122208,290.8600998,250.6325152,285.4934694,340.1823808,271.1219981,121.3452147,273.325081,105.3933331,290.5737114,116.0755923,294.6489523,97.17025728
284.6837043,34.82372288,317.6926042,415.3834822,383.6370848,115.6689069,315.7007789,239.611664,322.931328,336.7646214,313.6784173,116.7235949,445.5456922,98.95412416,301.8894765,238.1937024,275.3609274,433.7620448,261.3157466,123.6421965,290.8378598,250.7038118,285.578327,340.2243994,271.1047744,121.5503693,279.7102355,105.4952621,290.3148845,116.0966874,294.9110221,96.86958336
284.9282835,35.10829952,317.7502438,415.5443002,383.7450406,115.6145856,316.0484314,239.707527,323.0383302,336.7640877,313.8718035,116.2607578,445.6570432,98.54534144,301.9055366,238.2548141,275.4022214,433.8036058,263.2152557,124.1026688,290.7531168,250.762272,285.6536102,340.2817536,270.8476448,121.721001,285.596905,105.6121062,289.8336218,116.1317824,295.1299283,96.56871808
284.7533229,35.36140416,317.7605248,415.7052614,383.7712858,115.5140685,316.2448122,239.7266771,323.1593702,336.7156218,314.2194368,115.7765958,445.6112288,98.24546816,301.8364717,238.2666778,275.449543,433.8334368,265.1060294,124.4088365,290.6439782,250.819664,285.7147027,340.3360179,270.4214861,121.8671418,290.9684563,105.6518938,289.182377,116.1553574,295.2976992,96.29421248
284.182224,35.54306048,317.7260781,415.85248,383.7484742,115.3684237,316.272583,239.6826554,323.2849504,336.6418458,314.6879194,115.3033069,445.4524614,98.03703296,301.6960333,238.241577,275.5037306,433.8471411,267.0435712,124.5111085,290.5426976,250.8813478,285.7606694,340.3730202,269.9150464,121.9972608,295.7897568,105.5624768,288.4358214,116.137161,295.4153254,96.06582656
283.289833,35.62896704,317.6552198,415.9775923,383.7053683,115.1913069,316.1468506,239.591751,323.4074022,336.5600205,315.23016,114.8635104,445.2257536,97.90519744,301.5038682,238.1894304,275.5643654,433.842487,269.0232659,124.4018938,290.4687117,250.9443283,285.7926752,340.3840448,269.4128038,122.1162413,300.015335,105.331993,287.6736448,116.0528947,295.4886246,95.89439424
282.187977,35.61492928,317.5585939,416.0782336,383.6632154,115.0038528,315.9079744,239.4704058,323.5198214,336.4789965,315.790825,114.4702912,444.9709702,97.83740992,301.2814138,238.1168365,275.6280134,433.8201907,270.9789088,124.113655,290.4262733,250.9980013,285.8123782,340.3653715,268.9781382,122.2241594,303.6034202,104.9822234,286.963463,115.8931354,295.5251123,95.7815936
281.0060499,35.51750208,317.4458886,416.1573504,383.6337664,114.8286054,315.6103328,239.332695,323.6155322,336.3993453,316.3129235,114.1295622,444.7184755,97.8222656,301.0482022,238.027344,275.6871987,433.7841414,272.7963258,123.7088774,290.4063987,251.0266688,285.8207514,340.3170016,268.6450579,122.316704,306.5319443,104.5570374,286.3494874,115.6679917,295.5328941,95.72155008
279.871216,35.36964416,317.3238752,416.2215898,383.6199187,114.6841811,315.310135,239.1894534,323.6880493,336.3158605,316.7444608,113.8428499,444.4876864,97.84797696,300.819607,237.9229357,275.7312774,433.740864,274.3390464,123.2649997,290.392208,251.0134317,285.8179667,340.2410509,268.4192851,122.387047,308.8114163,104.1090778,285.8488083,115.4059219,295.5210112,95.70369728
278.8919642,35.2132416,317.1965792,416.2790202,383.6183546,114.5815661,315.0547219,239.0478899,323.7316134,336.2216762,317.0439341,113.6103437,444.2891693,97.90123008,300.6061747,237.8050611,275.7489587,433.6982342,275.4798886,122.8579712,290.3653715,250.9445382,285.8039283,340.1409152,268.2858656,122.4282458,310.4896166,103.6878586,285.4557037,115.1466368,295.4998208,95.71567552
278.1477734,35.08918784,317.066784,416.3366893,383.6233523,114.522896,314.8756979,238.9130022,323.7425613,336.1123654,317.1843718,113.4330368,444.1295622,97.9675296,300.4145811,237.6767731,275.7316019,433.6640358,276.1308288,122.5485229,290.3124621,250.8132173,285.7792282,340.0211142,268.2201958,122.435303,311.6452218,103.3319853,285.1509664,114.931488,295.4798886,95.74550656
277.6849555,35.02822848,316.9380954,416.3986778,383.6309818,114.5020294,314.7858432,238.7897875,323.7208173,335.9887507,317.1554944,113.3146285,444.0171814,98.033104,300.2496147,237.5440595,275.6760595,433.6443136,276.2633325,122.3736192,290.2296064,250.6225965,285.7459258,339.8877523,268.1989094,122.4065402,312.3701094,103.0661395,284.9133491,114.7935104,295.4695699,95.78319552
277.5175098,35.04409792,316.816368,416.4650342,383.6422726,114.5069888,314.7799302,238.6852646,323.6702726,335.8578112,316.9634246,113.2622912,443.965721,98.08841728,300.1161005,237.4169542,275.586071,433.6423014,275.9137152,122.343712,290.1244544,250.386791,285.7077024,339.7488211,268.2078931,122.343712,312.7438547,102.9025651,284.7296333,114.7506714,295.472889,95.82130432
277.6308058,35.13034816,316.7099571,416.5316774,383.6642835,114.5230106,314.8381043,238.6093139,323.5987475,335.7312205,316.6283987,113.2864378,443.9944077,98.13144704,300.020199,237.3091123,275.4718778,433.6579226,275.1718138,122.4452589,290.015392,250.1296045,285.6693075,339.6142195,268.2456589,122.2516634,312.806473,102.8455354,284.6010592,114.8037338,295.4882048,95.85559872
277.9868314,35.26233664,316.6283987,416.5912627,383.7082291,114.5361331,314.930992,238.5736083,323.5165408,335.6223488,316.1811827,113.3990099,444.1245267,98.170624,299.9694061,237.2357939,275.3480147,433.6882016,274.1559981,122.6473997,289.9274253,249.8810771,285.6351853,339.4950483,268.3218195,122.1374893,312.536087,102.8970336,284.5443155,114.9382784,295.508633,95.88615424
278.5294342,35.40302272,316.5802957,416.6345594,383.7854387,114.536896,315.0253677,238.5884474,323.4341434,335.5421069,315.6597709,113.6103437,444.3720627,98.22620416,299.9711034,237.2104646,275.2301216,433.7281421,272.9818918,122.9109952,289.886265,249.6723558,285.6076621,339.4023514,268.4513856,122.0101549,311.838455,103.0619046,284.5876506,115.1304627,295.523319,95.91835008
279.1894912,35.51181824,316.570816,416.6521261,383.902016,114.5228576,315.0901222,238.6585619,323.3604813,335.4950906,315.107632,113.9253619,444.7392275,98.32908608,300.0305555,237.2408678,275.1318739,433.7718106,271.7333414,123.1978989,289.9115565,249.5300102,285.5858042,339.345856,268.6468122,121.8797299,310.552311,103.3505632,284.7626304,115.3538131,295.519161,95.96332544
279.8895072,35.55450432,316.599808,416.6359808,384.053879,114.5002368,315.101433,238.779335,323.3020781,335.4768755,314.5730592,114.3389894,445.2064512,98.51661696,300.1484109,237.3256685,275.0625613,433.8131808,270.4438592,123.4788134,290.0113107,249.4711878,285.5650138,339.3327904,268.9102554,121.7567827,308.4712218,103.7786867,285.0936128,115.5853651,295.4825594,96.0367968
280.5486682,35.51212288,316.6610528,416.5810202,384.2237472,114.4830701,315.046711,238.9347456,323.2632064,335.4734995,314.1086003,114.8326112,445.728073,98.82595072,300.3186989,237.4528122,275.0260736,433.8467885,269.0916634,123.7379456,290.1788333,249.5001414,285.538025,339.3672563,269.2282298,121.6505811,305.3786662,104.3630221,285.5868909,115.8093645,295.401001,96.1554336
281.089287,35.38669568,316.7430688,416.4862822,384.3810272,114.4913485,314.9272154,239.097824,323.2471085,335.4634854,313.7688448,115.3725434,446.2335968,99.28611776,300.5279162,237.5998304,275.0211526,433.8684371,267.6087571,123.9739987,290.3931046,249.6070291,285.4969408,339.4500352,269.5701216,121.5671923,301.0890387,105.1156614,286.2227059,116.0182189,295.2648736,96.3315584
281.4453888,35.20267456,316.8313024,416.3556768,384.4846342,114.5475008,314.7589114,239.234505,323.2572557,335.4223635,313.6050605,115.9120179,446.6348646,99.91134656,300.7560538,237.7369306,275.0427437,433.8757517,265.9000589,124.1978458,290.6224826,249.7690771,285.4359437,339.5788192,269.8916051,121.506729,295.4862592,106.0380557,286.9528006,116.2103654,295.0697517,96.56787904
281.5731622,35.00305152,316.9112397,416.1983392,384.4885638,114.6733094,314.5713427,239.3097306,323.2982637,335.328617,313.656807,116.3971328,446.8384934,100.6977843,300.9795379,237.8320691,275.0837133,433.8689325,263.8674355,124.4270323,290.830841,249.9544333,285.3538515,339.7490118,270.1424979,121.4619827,288.551216,107.117767,287.7060506,116.3864896,294.8189734,96.85413376
281.4602278,34.84073664,316.9717024,416.0282611,384.3490221,114.8870848,314.4043347,239.2954253,323.3757779,335.1695821,313.9428326,116.7765811,446.7601011,101.6254426,301.1755181,237.857399,275.136471,433.8509562,261.4334682,124.6788403,290.984535,250.1280211,285.2557376,339.9546048,270.277424,121.4187238,280.3726387,108.3289722,288.401737,116.5457914,294.5263482,97.16754944
281.1304858,34.76635008,317.0071219,415.8631898,384.0317536,115.2024077,314.3022157,239.1777798,323.4954451,334.9458694,314.4541549,117.0124819,446.3373184,102.6646803,301.3266182,237.7955245,275.1938246,433.8274477,258.5598374,124.9640653,291.05896,250.2590368,285.1528358,340.1891328,270.267296,121.3578797,271.1394694,109.6369555,288.9676858,116.6835782,294.2179296,97.47764608
280.6409645,34.81552128,317.0184326,415.7225037,383.5182573,115.6274797,314.3060109,238.9624403,323.6606214,334.6730611,315.1528166,117.0891571,445.5381011,103.785095,301.4247891,237.644768,275.2493094,433.8057421,255.2571872,125.2836992,291.0431482,250.3281024,285.0609587,340.4462054,270.1079558,121.2599181,261.1173632,111.0050202,289.3575667,116.791344,293.931961,97.7528
280.0710675,34.99885568,317.0123482,415.624304,382.8093722,116.1649325,314.4452858,238.6754227,323.8704301,334.3804166,315.9771347,117.0168685,444.3634413,104.9633024,301.4730451,237.4205018,275.2972986,433.7935827,251.5853312,125.6301882,290.9413907,250.331936,284.9975398,340.7195091,269.8230554,121.1088941,250.6160352,112.4023821,289.5620538,116.8590163,293.7157824,97.96688064
279.5066074,35.29773696,316.9992064,415.581961,381.925392,116.8120576,314.7316934,238.3592986,324.1174317,334.1063501,316.8518637,116.8281939,442.8427507,106.1874771,301.484585,237.1529005,275.333271,433.7976358,247.6438714,125.9928512,290.7712934,250.2842714,284.9784467,341.0021402,269.4591142,120.8958054,239.9547002,113.8105773,289.6097754,116.8775174,293.6198426,98.1030272
279.0237043,35.667648,316.990032,415.6011674,380.9013747,117.560768,315.1558688,238.0648806,324.3870163,333.8912582,317.7001952,116.5689088,441.0245517,107.4569702,301.4789773,236.8801882,275.3542707,433.8218118,243.5555456,126.3645555,290.5584147,250.2116205,285.0149728,341.2857056,269.0739251,120.6201933,229.4317434,115.2275469,289.5579149,116.8415072,293.6890029,98.15448768
278.6761664,36.04854592,316.993408,415.6782342,379.7787091,118.398247,315.688553,237.8401946,324.6578982,333.7685773,318.4544179,116.2859725,438.9632032,108.778343,301.4766502,236.6397856,275.3591917,433.8660051,239.4458771,126.746521,290.3294182,250.1455878,285.1115987,341.5594483,268.7223245,120.2890778,219.3021011,116.6676333,289.4753075,116.750336,293.9526368,98.12301632
278.4895322,36.37969984,317.0133402,415.800009,378.5948947,119.3074797,316.2850189,237.719879,324.9041747,333.7566758,319.0633581,116.0170746,436.7069626,110.1591872,301.4931296,236.4596941,275.34832,433.9251424,235.4241178,127.1489715,290.1057626,250.1139258,285.2650067,341.8102643,268.4440038,119.914665,209.7638701,118.1577683,289.4233133,116.607895,294.415703,98.01647168
278.461895,36.61396032,317.0482253,415.945511,377.3744966,120.267792,316.891575,237.7177811,325.0984954,333.8539315,319.496441,115.78392,434.2894746,111.6016006,301.5344621,236.3526534,275.3221894,433.9890195,231.570816,127.5877382,289.8994445,250.1331328,285.4638291,342.0233152,268.2574272,119.5110323,200.953655,119.7299955,289.440384,116.4215853,295.0536922,97.84656512
278.5701946,36.72786688,317.091465,416.0888672,376.1243821,121.2560275,317.4534605,237.824631,325.215111,334.0388486,319.7450829,115.590935,431.7281722,113.0979155,301.5953254,236.314697,275.2801133,434.0431309,227.9342842,128.0792237,289.710903,250.204697,285.6895827,342.1836474,268.16,119.0922163,192.9492762,121.413193,289.5345306,116.2008666,295.8135603,97.6273728
278.7792397,36.72458624,317.1334074,416.2034509,374.834633,122.2486496,317.9232218,238.0116269,325.2334214,334.2744634,319.8227117,115.4278182,429.0292742,114.62944,301.6604045,236.327591,275.2194784,434.0708544,224.5362093,128.6363981,289.5289421,250.3152845,285.9186362,342.278137,268.1329344,118.6712646,185.7769395,123.225632,289.6856307,115.9559629,296.6214182,97.37445824
279.0506362,36.62933376,317.1643258,416.2664128,373.4841536,123.2242202,318.2684518,238.2383731,325.1415251,334.5153619,319.7627066,115.2751923,426.1971667,116.1695859,301.7089274,236.3646317,275.1362419,434.0565875,221.3822938,129.2660525,289.3331526,250.4402541,286.1249926,342.2978022,268.1481933,118.2603456,179.4210432,125.170441,289.8554803,115.6973267,297.3954202,97.10418688
279.3500134,36.47991168,317.1774867,416.2629414,372.0489504,124.1665651,318.4772109,238.4628294,324.9394989,334.7156141,319.6138381,115.1114272,423.2443616,117.6888275,301.7207334,236.3980864,275.0267411,433.9896774,218.4734726,129.9679181,289.0989491,250.5497933,286.283913,342.2396851,268.1755827,117.8708646,173.8352205,127.2342682,290.0016211,115.4354477,298.0603219,96.83307648
279.6512032,36.31443008,317.171383,416.1890509,370.5101011,125.066681,318.5589984,238.6516954,324.6409606,334.8366931,319.4322586,114.919319,420.1977158,119.160919,301.682224,236.4067078,274.8900416,433.867712,215.8133318,130.7338714,288.8049126,250.6166266,286.3761709,342.1086886,268.1890867,117.512665,168.953209,129.3886566,290.0903322,115.1815795,298.5605811,96.57684352
279.9374963,36.160736,317.1500589,416.0521888,368.8596346,125.9225082,318.5410118,238.7880704,324.2728422,334.8555757,319.2710304,114.692192,417.0989229,120.5673216,301.5901184,236.3819501,274.7298624,433.6983392,213.4107206,131.5478515,288.4405709,250.6238176,286.3918874,341.9180109,268.1718445,117.1933363,164.6990586,131.5931322,290.1051328,114.9484256,298.8686368,96.3493728
280.2004621,36.02943424,317.1220205,415.8693792,367.1033478,126.7373274,318.4609222,238.8749696,323.8719174,334.7716333,319.1694451,114.4375232,413.9986419,121.899223,301.4525222,236.331673,274.5556256,433.4986688,211.2779616,132.3867418,288.012295,250.5710221,286.3335994,341.6883469,268.1193542,116.9169997,160.9955981,133.7996672,290.0497248,114.7503661,298.9876173,96.16176576
280.4368403,35.91270464,317.0980832,415.6635667,365.2602003,127.5166323,318.3584211,238.9345171,323.4791181,334.6110534,319.145088,114.1779712,410.9471514,123.1572723,301.2872314,236.2796019,274.3819808,433.292503,209.4274522,133.2224653,287.5446509,250.4764557,286.2169837,341.444969,268.0404666,116.6843411,157.7708339,135.9577939,289.9452403,114.6031187,298.9477158,96.0213472
280.6445312,35.7892992,317.0886419,415.4590227,363.3577344,128.2651904,318.2678797,239.0021517,323.1324384,334.4259072,319.1911315,113.9483264,407.9846957,124.3489075,301.1182406,236.2607955,274.2270662,433.1057549,207.8680422,134.0260314,287.0764352,250.3738784,286.0688589,341.2135885,267.955513,116.4925005,154.9617574,138.0201338,289.823952,114.5217517,298.7980269,95.93124416
280.8189965,35.63327808,317.10104,415.2772806,361.4256288,128.9856339,318.2131194,239.1189574,322.860489,334.286041,319.2793082,113.7890246,405.133705,125.4855347,300.9707258,236.3138963,274.1092493,432.9615494,206.6019437,134.7719571,286.6526413,250.3047942,285.9225082,341.0163117,267.892208,116.3357542,152.5152685,139.9478912,289.7208403,114.5182035,298.5951424,95.89042688
280.9510611,35.4244992,317.137184,415.1341722,359.4892499,129.6778867,318.2048416,239.3223955,322.6774214,334.264183,319.3674662,113.7362291,402.3962784,126.5800858,300.866089,236.4724352,274.0431021,432.8758906,205.6223488,135.4426957,286.3145062,250.3083802,285.811081,340.8686259,267.8793338,116.2062074,150.3866765,141.7154694,289.6655085,114.598007,298.3914758,95.89401216
281.0272979,35.15594496,317.1924781,415.0381568,357.5666426,130.3398515,318.2403949,239.6386336,322.581673,334.4176864,319.409561,113.8120653,399.7567366,127.6450349,300.8175853,236.7564013,274.0358541,432.8551386,204.9119565,136.0316467,286.0909843,250.4121587,285.7605741,340.7785037,267.9398534,116.0946272,148.5373114,143.312912,289.6753882,114.7581862,298.2260512,95.93437184
281.0330579,34.83718848,317.2562982,414.9899578,355.6700134,130.9680941,318.3058931,240.0769043,322.557335,334.7723962,319.3652915,114.0167616,397.190361,128.6911008,300.8275795,237.1670534,274.085159,432.895689,204.4428826,136.5433504,285.9934618,250.6256864,285.7842445,340.7470701,268.084297,115.9918592,146.932688,144.7455213,289.7518918,114.9860384,298.1193926,96.0025408
280.9573363,34.49230208,317.3140147,414.9832538,353.8108442,131.558151,318.3802221,240.6274413,322.5780102,335.3137018,319.2075155,114.3259046,394.6747206,129.7251514,300.887184,237.6853562,274.1792486,432.9856397,204.1780851,136.9913101,286.0144614,250.9388736,285.8800698,340.7701299,268.3066938,115.8903501,145.5427168,146.0295104,289.879799,115.2602765,298.0734445,96.08966848
280.79792,34.15416704,317.3501971,415.0063322,352.006569,132.1049882,318.4401894,241.2632563,322.6124954,335.9883309,318.9267347,114.69368,392.2018816,130.7479859,300.9781453,238.275223,274.2993357,433.1080531,204.0745542,137.3934554,286.1300659,251.3247872,286.0317229,340.8399584,268.5838701,115.7856371,144.3439386,147.1856691,290.0305939,115.5538938,298.0755232,96.18808768
280.5646707,33.85692608,317.3522758,415.0443936,350.2846144,132.6031878,318.4660147,241.944752,322.6305773,336.7159654,318.5320474,115.0617216,389.78672,131.7517088,301.0767744,238.8901517,274.4238854,433.244791,204.0875629,137.7669146,286.3048173,251.7459488,286.2129018,340.9466362,268.8791085,115.6774899,143.3223341,148.2321933,290.1691053,115.8385088,298.1044198,96.29192384
280.2797696,33.62873088,317.3136902,415.082359,348.6825178,133.047104,318.4456442,242.6264,322.6082611,337.4077414,318.0488589,115.3715136,387.4695206,132.7186202,301.1591533,239.4818118,274.5333862,433.3800314,204.1749952,138.1238176,286.4982221,252.1621325,286.3936806,341.0795405,269.1491507,115.5701446,142.4747469,149.1789626,290.2614022,116.0892102,298.1367494,96.39701824
279.9747661,33.4856416,317.2359654,415.1076224,347.2430803,133.4312442,318.3764838,243.2635878,322.5321197,337.9864883,317.5132371,115.577545,385.3114701,133.622055,301.2063405,240.008297,274.6143341,433.5026931,204.3006131,138.468208,286.6718291,252.5380326,286.5472602,341.2285805,269.3535616,115.471687,141.8068698,150.0248717,290.2819827,116.2882995,298.15176,96.5003968
279.685383,33.42880256,317.1288301,415.1125242,346.0055923,133.7507629,318.2641984,243.8191034,322.4011232,338.4030726,316.9643782,115.6572723,383.3836365,134.4301606,301.2081146,240.4407309,274.661255,433.6073683,204.4359968,138.7961197,286.7959021,252.8488922,286.6555021,341.3857459,269.4633101,115.3925702,141.3275526,150.758896,290.2180288,116.4276122,298.1339834,96.59984576
279.445801,33.44486208,317.0083046,415.0958349,344.9961472,134.0026854,318.1196403,244.2683027,322.2261811,338.6453248,316.4370726,115.6158067,381.7519379,135.1126861,301.1645126,240.7668307,274.6764563,433.6938285,204.5609472,139.0972518,286.8545152,253.083801,286.7121504,341.546135,269.467049,115.3435136,141.0411456,151.3651654,290.0701907,116.5087891,298.0740736,96.69384
279.2832947,33.50986496,316.8933869,415.0628947,344.2199706,134.1875456,317.9551123,244.6023558,322.0271302,338.7375258,315.9564589,115.4838182,380.4623411,135.6484986,301.0848237,240.9917638,274.6678925,433.7655354,204.6633722,139.3587494,286.8474579,253.2456397,286.7230413,341.7079738,269.3730355,115.3332518,140.9403226,151.829529,289.8509786,116.5420531,297.9689216,96.78176896
279.2140006,33.59523776,316.8020819,415.0242234,343.6587142,134.3109133,317.7815437,244.8285869,321.8284986,338.7309075,315.5360794,115.3096774,379.5297626,136.0322189,300.9845926,241.1350822,274.6461677,433.8275245,204.738407,139.5693587,286.7889216,253.348217,286.7036435,341.8712045,269.2067718,115.3658298,141.0016346,152.1465683,289.5815661,116.543808,297.8211974,96.86378496
279.2401312,33.67412544,316.7480467,414.9927424,343.2733536,134.3844224,317.6069638,244.9669459,321.6547014,338.6880109,315.1793286,115.1480102,378.933449,136.2768934,300.881424,241.2248422,274.6216205,433.8843155,204.7867584,139.7225952,286.7030528,253.4110643,286.674919,342.0349696,269.0050317,115.4384992,141.1846067,152.3242566,289.2884256,116.5330125,297.6389312,96.94061248
279.3491744,33.7263872,316.7385293,414.9805165,343.0125427,134.4246291,317.4364851,245.0437357,321.5260314,338.6651802,314.8832128,115.0478746,378.6209107,136.4116288,300.791111,241.289673,274.6021459,433.9381504,204.8121453,139.8182298,286.617527,253.4535219,286.6582874,342.1949389,268.8080595,115.540848,141.4350035,152.3846054,288.9995578,116.5271757,297.4345018,97.01232896
279.5158957,33.74115008,316.7740819,414.995575,342.8238298,134.4503405,317.2729875,245.0836755,321.4561082,338.6984256,314.6423149,115.0434874,378.5191347,136.474304,300.7246208,241.3512614,274.5920755,433.9883136,204.8181722,139.8619462,286.5571021,253.4898189,286.6710278,342.3420141,268.6513331,115.655975,141.6918086,152.3604582,288.7408256,116.5387725,297.2229574,97.07752256
